run_id,condition_index,repetition,seed,electorate_shape,homophily,social_influence,mean_margin,control_change_rate,party_gap,mean_voter_ideology,switch_rate,ideology_sd,mean_degree
74,7,4,16115625297944650286,single-peaked,0.25,0.1,3.093695758416369,51.515151515151516,0.02,0.005539446889115657,0.0,0.026159361672183183,6.0
75,7,5,94020409594689393,single-peaked,0.25,0.1,3.215140667550157,50.505050505050505,0.02,0.0010175060582440249,0.0,0.027369374630107832,6.0
76,7,6,4479950554979710181,single-peaked,0.25,0.1,3.393367134267516,46.464646464646464,0.02282707462020251,0.006891788147526755,0.0,0.04504741706869355,6.0
77,7,7,3362185926873796554,single-peaked,0.25,0.1,4.156547401493608,36.36363636363637,0.024959733650483075,-0.04547619254223021,0.0,0.026062892996551446,6.0
78,7,8,1368147670836479605,single-peaked,0.25,0.1,3.373865038627505,58.58585858585859,0.019999999999999997,0.002263638598416003,0.0,0.02694051213922114,6.0
79,7,9,15420245104052977121,single-peaked,0.25,0.1,4.405893366350779,33.333333333333336,0.020705060537679246,0.005304055521415495,0.0,0.028451001713553394,6.0
80,8,0,8969379625482463323,single-peaked,0.25,0.2,3.493788491784776,49.494949494949495,0.0215840557038763,0.02005845106277192,0.0,0.02443973610797247,6.0
81,8,1,812534183166186023,single-peaked,0.25,0.2,3.8845964082559554,45.45454545454545,0.020000000000000004,-0.016212101942362358,0.0,0.020266499959565865,6.0
82,8,2,4459356916642453378,single-peaked,0.25,0.2,3.3668016135767775,56.56565656565657,0.02,-0.004126890658827114,0.0,0.017340390143329786,6.0
83,8,3,7271930330608750935,single-peaked,0.25,0.2,3.4937897514495484,44.44444444444444,0.020000000000000004,-0.008794744842002107,0.0,0.019136591589060753,6.0
84,8,4,2366562354374441280,single-peaked,0.25,0.2,3.046760890048713,55.55555555555556,0.02,-0.0077292963766544855,0.0,0.0282025114145669,6.0
85,8,5,17782303857110394104,single-peaked,0.25,0.2,2.941345605997581,52.525252525252526,0.02,0.00731634549344281,0.0,0.021793018721596107,6.0
86,8,6,17949003411782014105,single-peaked,0.25,0.2,3.245410383855982,60.60606060606061,0.02,-0.006255004433838698,0.0,0.022880475947239548,6.0
87,8,7,5536561032418228986,single-peaked,0.25,0.2,3.394171339486727,54.54545454545455,0.02,-0.011549823966268849,0.0,0.03159282960792728,6.0
88,8,8,17877164780515448575,single-peaked,0.25,0.2,4.169969590405038,39.39393939393939,0.020000000000000004,-0.02822780175579752,0.0,0.03283774716786474,6.0
89,8,9,6869067233092657894,single-peaked,0.25,0.2,3.630100014234998,51.515151515151516,0.019999999999999997,0.007286482831014133,0.0,0.025169807791169185,6.0
90,9,0,12463835576774874093,single-peaked,0.25,0.4,3.344882150056673,50.505050505050505,0.019999999999999997,0.011907670184139758,0.0,0.031690916403717066,6.0
91,9,1,14204533691357261268,single-peaked,0.25,0.4,3.7592453086951783,36.36363636363637,0.02,0.013597916723073098,0.0,0.012848332471794547,6.0
92,9,2,2762365394769316878,single-peaked,0.25,0.4,3.6131114281847316,60.60606060606061,0.021469967147710673,0.00783897436381897,0.0,0.014766394315152056,6.0
93,9,3,413396202733774929,single-peaked,0.25,0.4,4.240590389095635,43.43434343434343,0.02,-0.0003459417044945747,0.0,0.013872601025690727,6.0
94,9,4,9446862724301054897,single-peaked,0.25,0.4,3.592867795331332,54.54545454545455,0.02,0.006420076459765519,0.0,0.016756131226449898,6.0
95,9,5,5133238252304739252,single-peaked,0.25,0.4,3.5068072708444458,56.56565656565657,0.020000000000000004,-0.007173407565208235,0.0,0.01883489693488128,6.0
96,9,6,9261352968746621353,single-peaked,0.25,0.4,3.945396901273203,42.42424242424242,0.02,0.008390986003766868,0.0,0.01398997895729171,6.0
97,9,7,10277034782500015421,single-peaked,0.25,0.4,3.627235921696904,52.525252525252526,0.02,0.011620148860740954,0.0,0.014199167980025455,6.0
98,9,8,12248589158053842283,single-peaked,0.25,0.4,4.238597895150021,40.4040404040404,0.02,-0.0002946904122421836,0.0,0.015129309241308182,6.0
99,9,9,16267575989479535636,single-peaked,0.25,0.4,4.188706366914901,56.56565656565657,0.019999999999999997,-0.02202680720978192,0.0,0.037626698915727404,6.0
100,10,0,17993446110742428120,single-peaked,0.5,0.0,3.258453706671489,40.4040404040404,0.3306122013703001,0.0005671701122430015,0.0,0.2726640162043429,6.0
101,10,1,1070939494104471084,single-peaked,0.5,0.0,2.9344486521179625,56.56565656565657,0.17145699126746733,0.0037830671496615485,0.0,0.2657197654883239,6.0
102,10,2,15088579552237662534,single-peaked,0.5,0.0,3.098944475503795,51.515151515151516,0.30142941835848835,0.0068874043895268645,0.0,0.277822129316029,6.0
103,10,3,4470021598131136932,single-peaked,0.5,0.0,2.985077493507036,48.484848484848484,0.3528847486350781,0.015469467258916627,0.0,0.25855483371777416,6.0
104,10,4,9793718349606603098,single-peaked,0.5,0.0,3.920656199418529,46.464646464646464,0.3495085770998705,-0.007725057981892028,0.3105590062111801,0.25496772848436217,6.0
105,10,5,10218000982517846828,single-peaked,0.5,0.0,3.011145005901325,49.494949494949495,0.36461390577528985,0.004245976113217494,0.970873786407767,0.27133433049317357,6.0
106,10,6,10533646839970606577,single-peaked,0.5,0.0,3.1393465705623917,56.56565656565657,0.2238968577596584,0.010406286005909692,0.0,0.26410133390034446,6.0
107,10,7,8046749455410929025,single-peaked,0.5,0.0,4.396790929189039,34.343434343434346,0.38455554589982155,0.02054871268926798,0.0,0.26342866182429775,6.0
108,10,8,9376866213381892897,single-peaked,0.5,0.0,3.2567811319131805,28.282828282828284,0.30111893893715064,-0.007133421532120436,0.0,0.2739338435271657,6.0
109,10,9,9669493429098006276,single-peaked,0.5,0.0,3.3350109904064364,43.43434343434343,0.3125171036910911,-0.006745691126091509,0.0,0.2665906497169267,6.0
110,11,0,9622043390094046027,single-peaked,0.5,0.05,3.566234541695025,53.535353535353536,0.02,-0.011110863645023707,0.0,0.040220969063392606,6.0
111,11,1,5749651749768914642,single-peaked,0.5,0.05,3.5811139996949377,55.55555555555556,0.02,-0.010485737624496786,0.0,0.039199048681530936,6.0
112,11,2,14095109987265160079,single-peaked,0.5,0.05,3.009533587451732,57.57575757575758,0.02,-0.0001900348149434079,0.0,0.04239355272324575,6.0
113,11,3,8460392638065475407,single-peaked,0.5,0.05,3.6054379360155577,58.58585858585859,0.020000000000000004,0.007735675171683246,0.0,0.039536089978331405,6.0
114,11,4,330302864667207490,single-peaked,0.5,0.05,3.753821303318878,39.39393939393939,0.02,0.0015637979501785563,0.0,0.03985883067499229,6.0
115,11,5,3612933779925670124,single-peaked,0.5,0.05,3.4652942437244203,48.484848484848484,0.03152992910739729,-0.01504483019078932,0.0,0.042761323083278735,6.0
116,11,6,6551251244845102990,single-peaked,0.5,0.05,3.0285906642727944,53.535353535353536,0.020000000000000004,-0.020766188430956945,0.0,0.04819957096764811,6.0
117,11,7,14544067797267608002,single-peaked,0.5,0.05,3.593855105449464,39.39393939393939,0.022275843827792616,0.005578572417281215,0.0,0.03629128927532491,6.0
118,11,8,6536510575141532987,single-peaked,0.5,0.05,4.491907336347786,36.36363636363637,0.020000000000000004,-0.0323286011292103,0.0,0.04107119523792573,6.0
119,11,9,3051157541697485060,single-peaked,0.5,0.05,3.427876564511372,50.505050505050505,0.02091917892776875,0.012155150814573534,0.0,0.050681596143746,6.0
120,12,0,9890012337803890400,single-peaked,0.5,0.1,3.0030663071130514,55.55555555555556,0.029676644438750413,0.01333315701617196,0.0,0.027705713603340818,6.0
121,12,1,10214464978333653159,single-peaked,0.5,0.1,3.7702769826931926,45.45454545454545,0.019999999999999997,0.01323281997839844,0.0,0.027476814608165853,6.0
122,12,2,15806474221166493008,single-peaked,0.5,0.1,3.0634776148655147,53.535353535353536,0.027012149118360907,-0.006165541059541336,0.0,0.029880412976817095,6.0
123,12,3,7048633239113422169,single-peaked,0.5,0.1,3.0222694028797914,57.57575757575758,0.019999999999999997,-0.007714347867024061,0.0,0.025862064364082348,6.0
124,12,4,72008310004185909,single-peaked,0.5,0.1,3.0798621940652993,52.525252525252526,0.02,-0.00536719497566743,0.0,0.02653493433313879,6.0
125,12,5,14274169119499243887,single-peaked,0.5,0.1,3.5113819943073397,36.36363636363637,0.02,0.0014922838930736012,0.0,0.027660945949642846,6.0
126,12,6,18186088306609602373,single-peaked,0.5,0.1,3.4242322501145512,43.43434343434343,0.020000000000000004,0.003195181225612193,0.0,0.029088324600686888,6.0
127,12,7,10333526321137924693,single-peaked,0.5,0.1,3.0456226071878727,52.525252525252526,0.020219771164022522,0.014269264202377544,0.0,0.027005036782036442,6.0
128,12,8,10296748672868390557,single-peaked,0.5,0.1,3.169768489100251,55.55555555555556,0.02,0.008274365711647835,0.0,0.026062471427481266,6.0
129,12,9,9182616128308575558,single-peaked,0.5,0.1,3.2928688461432474,47.474747474747474,0.02,-0.016653904962548607,0.0,0.030510831536970245,6.0
130,13,0,14511913176405470911,single-peaked,0.5,0.2,3.8864331104411587,46.464646464646464,0.02162053025147789,-0.006171315016746776,0.0,0.01845739462050209,6.0
131,13,1,4012650215271781744,single-peaked,0.5,0.2,3.52556925289749,53.535353535353536,0.020000000000000004,0.026890741247457408,0.0,0.021267989850864328,6.0
132,13,2,133531205544571467,single-peaked,0.5,0.2,4.08675738344638,49.494949494949495,0.020000000000000004,0.01849514575807786,0.0,0.02140967666662133,6.0
133,13,3,10430986369398749416,single-peaked,0.5,0.2,3.5561214718167435,51.515151515151516,0.019999999999999997,0.017192097847250443,0.0,0.020604582622795388,6.0
134,13,4,4075549257085616637,single-peaked,0.5,0.2,4.283052308623329,33.333333333333336,0.02,-0.002994754013243779,0.0,0.025953280020431926,6.0
135,13,5,16959186195339284804,single-peaked,0.5,0.2,3.290300876004743,53.535353535353536,0.02,0.01313313900304994,0.0,0.019593950019155152,6.0
136,13,6,10061548300535377597,single-peaked,0.5,0.2,3.616254565898135,53.535353535353536,0.02,0.007287144933332103,0.0,0.02695787236132865,6.0
137,13,7,11852524628368218867,single-peaked,0.5,0.2,3.85977632117456,44.44444444444444,0.020000000000000004,-0.02747118668302365,0.0,0.02499465001531578,6.0
138,13,8,12332268172835862522,single-peaked,0.5,0.2,3.895641339863675,44.44444444444444,0.019999999999999997,0.014382448329695739,0.0,0.019531661835316683,6.0
139,13,9,11980982184775988482,single-peaked,0.5,0.2,3.4035180966590115,50.505050505050505,0.019999999999999997,-0.01216722493210451,0.0,0.017887070865336217,6.0
140,14,0,10192793611251936232,single-peaked,0.5,0.4,3.850179431498534,52.525252525252526,0.02,0.00038272913531820575,0.0,0.013618400127394913,6.0
141,14,1,1075882700702314194,single-peaked,0.5,0.4,3.63014564464115,54.54545454545455,0.02,-0.0016393885912997744,0.0,0.038688343585389716,6.0
142,14,2,13850539159153204987,single-peaked,0.5,0.4,3.695874875448792,49.494949494949495,0.02113829275260419,0.019848701007311922,0.0,0.01895163674098724,6.0
143,14,3,8809480889098333900,single-peaked,0.5,0.4,4.222817473994168,42.42424242424242,0.02,-0.002683076878385771,0.0,0.016153110689736332,6.0
144,14,4,14335960099179802690,single-peaked,0.5,0.4,4.084755617807722,38.38383838383838,0.020000000000000004,-0.024227018337250397,0.0,0.03353243610062144,6.0
145,14,5,16713441534524867131,single-peaked,0.5,0.4,3.535134554830699,38.38383838383838,0.02,0.012033594719818453,0.0,0.014068809922477945,6.0
146,14,6,6219401012661869807,single-peaked,0.5,0.4,3.8689295269653052,49.494949494949495,0.019999999999999997,-0.003098546073149483,0.0,0.013392534674031616,6.0
147,14,7,17630290634064165348,single-peaked,0.5,0.4,3.80832821916224,46.464646464646464,0.020000000000000004,-0.03918601862133841,0.0,0.03265434695250363,6.0
148,14,8,12110108523383658238,single-peaked,0.5,0.4,3.8135535312515727,37.37373737373738,0.02,0.011720596431661769,0.0,0.016271921428883077,6.0
149,14,9,9438102680544506963,single-peaked,0.5,0.4,3.9027769329751574,42.42424242424242,0.02,0.0005659412747362348,0.0,0.02017755206557479,6.0
150,15,0,10265812934093695302,single-peaked,0.75,0.0,3.568583920357189,47.474747474747474,0.30656297348056993,0.0045876245325552345,0.31545741324921134,0.27221638605007625,6.0
151,15,1,8525745900903305185,single-peaked,0.75,0.0,3.361751150530954,53.535353535353536,0.31832601681027284,0.01705609082353898,0.3184713375796178,0.25888819726092777,6.0
152,15,2,1556946708845454945,single-peaked,0.75,0.0,3.089171100703507,49.494949494949495,0.3223980726777091,0.021291218867055258,0.0,0.27821966585540064,6.0
153,15,3,17843528942269318982,single-peaked,0.75,0.0,3.445231546999906,53.535353535353536,0.27452257890977505,-0.0033691452087031832,0.3067484662576687,0.2538006366694462,6.0
154,15,4,5578882969214212847,single-peaked,0.75,0.0,3.0993267616017754,48.484848484848484,0.301116732416992,-0.003590808743185217,0.3058103975535168,0.2648903974649176,6.0
155,15,5,8461529290910067060,single-peaked,0.75,0.0,3.5681953924997574,51.515151515151516,0.2906378394563489,-0.011138002209396444,0.3076923076923077,0.27738117648964644,6.0
156,15,6,12336506109829332024,single-peaked,0.75,0.0,3.187117447558734,44.44444444444444,0.3354055516455946,-0.004618493195728844,0.0,0.2682440991141313,6.0
157,15,7,17435384921206891862,single-peaked,0.75,0.0,3.723502900923785,48.484848484848484,0.33041131379921684,0.000824308569007,0.0,0.2590967895506726,6.0
158,15,8,8995725550488955079,single-peaked,0.75,0.0,3.220369517520361,46.464646464646464,0.3603934418852449,-0.0029756221697947866,0.0,0.2633342624866129,6.0
159,15,9,15244130252900596588,single-peaked,0.75,0.0,3.5128799781569517,52.525252525252526,0.28880132965550487,-0.009758142830431953,0.33003300330033003,0.26304703842484217,6.0
160,16,0,10833649116748182202,single-peaked,0.75,0.05,3.5493876648512748,56.56565656565657,0.043451353745919394,0.0006100218017918566,0.0,0.04039052375889067,6.0
161,16,1,18350278712101001293,single-peaked,0.75,0.05,5.6270914102616585,20.2020202020202,0.0366788191279186,-0.018139089302558194,0.0,0.04088554088081322,6.0
162,16,2,2815902820274070877,single-peaked,0.75,0.05,3.1072607845634588,43.43434343434343,0.03284953843992684,-0.0009891091935639972,0.0,0.039587700693756084,6.0
163,16,3,14788243810737548189,single-peaked,0.75,0.05,2.7688230552332698,55.55555555555556,0.02596192672902626,0.026956697456468233,0.0,0.057185597996991085,6.0
164,16,4,18327019290912851595,single-peaked,0.75,0.05,3.8534972378200494,37.37373737373738,0.020000000000000004,0.037418828518219795,0.0,0.04517266807072691,6.0
165,16,5,12746358658379308012,single-peaked,0.75,0.05,3.16267330769903,47.474747474747474,0.02,0.009487842419126416,0.0,0.04974645449273326,6.0
166,16,6,5356119625718302624,single-peaked,0.75,0.05,4.506267018115634,34.343434343434346,0.03346007318398056,-0.021045139530541143,0.0,0.04636050590277671,6.0
167,16,7,4789478689223070817,single-peaked,0.75,0.05,3.8627088052014305,46.464646464646464,0.02919503483979516,0.008505066444915775,0.0,0.04784429386653216,6.0
168,16,8,14608790153711413713,single-peaked,0.75,0.05,5.449900274603035,28.282828282828284,0.02763303310765912,-0.003854791856417414,0.0,0.04004577258322837,6.0
169,16,9,16568861318186425213,single-peaked,0.75,0.05,3.1367333813960583,40.4040404040404,0.020000000000000004,0.006876649659586581,0.0,0.036842416117809494,6.0
170,17,0,11999193503010072013,single-peaked,0.75,0.1,3.3142245344211108,53.535353535353536,0.02,0.0034037333912383607,0.0,0.02796131440861938,6.0
171,17,1,18007373648869160511,single-peaked,0.75,0.1,3.3642499763851266,50.505050505050505,0.02,0.006209961327984254,0.0,0.02644020730175666,6.0
172,17,2,15637200481541690739,single-peaked,0.75,0.1,3.843349354559271,45.45454545454545,0.029638733693459172,0.014012161117801118,0.0,0.02508471153448551,6.0
173,17,3,7457250894367404054,single-peaked,0.75,0.1,3.6342996280151603,42.42424242424242,0.022193412930250428,0.0042734605705278044,0.0,0.03337531526893429,6.0
174,17,4,2609988662875397107,single-peaked,0.75,0.1,3.1473773654538957,51.515151515151516,0.02,0.005031042364584927,0.0,0.02577546830708203,6.0
175,17,5,4675287095037917163,single-peaked,0.75,0.1,3.226660082706007,49.494949494949495,0.019999999999999997,0.016521003656888668,0.0,0.025344987609936264,6.0
176,17,6,16338467863375728955,single-peaked,0.75,0.1,2.972371929892018,53.535353535353536,0.02,-0.0051124374526015795,0.0,0.027334248898607475,6.0
177,17,7,18424433471908399325,single-peaked,0.75,0.1,3.5537800041418772,43.43434343434343,0.020000000000000004,0.015320927427445681,0.0,0.0418246594246134,6.0
178,17,8,12726092665156321471,single-peaked,0.75,0.1,3.778170913124565,45.45454545454545,0.02,0.002046131046175936,0.0,0.02839210750456467,6.0
179,17,9,320880643613225031,single-peaked,0.75,0.1,4.1524552621193775,34.343434343434346,0.019999999999999997,0.010901976617301514,0.0,0.027969057923646783,6.0
180,18,0,3961467700981524524,single-peaked,0.75,0.2,5.379144095568597,21.21212121212121,0.025230123142744032,0.0031239090634865665,0.0,0.02278998202498774,6.0
181,18,1,13054492300699094406,single-peaked,0.75,0.2,3.6839148770739096,48.484848484848484,0.020000000000000004,-0.0069632055005953205,0.0,0.01868035288172856,6.0
182,18,2,12962132377780090868,single-peaked,0.75,0.2,4.284094275787009,38.38383838383838,0.020000000000000004,-0.013132153348881225,0.0,0.03225523485700709,6.0
183,18,3,4119239130434480613,single-peaked,0.75,0.2,4.154679744030549,50.505050505050505,0.019999999999999997,-0.0036215748859076847,0.0,0.01888145897611113,6.0
184,18,4,9799053237951840751,single-peaked,0.75,0.2,4.006985249617261,42.42424242424242,0.020000000000000004,0.009530476484756661,0.0,0.018098747104054295,6.0
185,18,5,4064478292240362762,single-peaked,0.75,0.2,3.243095965723372,52.525252525252526,0.020000000000000004,-0.01093326163836634,0.0,0.04279892264240834,6.0
186,18,6,2589092597932919198,single-peaked,0.75,0.2,3.645853611738066,42.42424242424242,0.019999999999999997,0.016256055501404,0.0,0.02112209132322425,6.0
187,18,7,18124481122326577973,single-peaked,0.75,0.2,3.20756066350467,52.525252525252526,0.02,0.0002814211661089551,0.0,0.029102003972557456,6.0
188,18,8,16427410743401462439,single-peaked,0.75,0.2,4.320229705311631,36.36363636363637,0.02,0.005429339830393218,0.0,0.02206732963670308,6.0
189,18,9,13153807427468718367,single-peaked,0.75,0.2,3.7529449762697014,38.38383838383838,0.02,-0.0015529462802236576,0.0,0.023723196325713923,6.0
190,19,0,7890654931283989743,single-peaked,0.75,0.4,3.4935557697806336,48.484848484848484,0.019999999999999997,0.023522233599335984,0.0,0.025116078815301975,6.0
191,19,1,14251145478054980776,single-peaked,0.75,0.4,3.492223975431133,57.57575757575758,0.02,0.01325026456143949,0.0,0.023387207766264663,6.0
192,19,2,15078445743024601264,single-peaked,0.75,0.4,5.326251421919665,27.272727272727273,0.025639917117744264,0.009429727268166477,0.3333333333333333,0.015996372125084198,6.0
193,19,3,4080460241996946378,single-peaked,0.75,0.4,3.8383630307668244,47.474747474747474,0.020000000000000004,0.017981219772175813,0.0,0.013473228021401468,6.0
194,19,4,5895356997578291416,single-peaked,0.75,0.4,3.2594223158474973,60.60606060606061,0.02,0.0038235484922560926,0.0,0.017528714114333335,6.0
195,19,5,10820700277765210585,single-peaked,0.75,0.4,3.370486882279268,46.464646464646464,0.019999999999999997,0.02461464914651977,0.0,0.0357665382133056,6.0
196,19,6,13511073148088528963,single-peaked,0.75,0.4,3.705795877600404,59.5959595959596,0.019999999999999997,-0.010360735607884572,0.0,0.0348095011910812,6.0
197,19,7,4098973250619226074,single-peaked,0.75,0.4,3.788020909312793,40.4040404040404,0.02,-0.007455639795922655,0.0,0.02617684765048981,6.0
198,19,8,12362566493044870102,single-peaked,0.75,0.4,3.408331683833959,57.57575757575758,0.02,-0.008050300209510102,0.0,0.03188263637265976,6.0
199,19,9,7306651230027827371,single-peaked,0.75,0.4,3.5080063098157206,49.494949494949495,0.02,0.0007896075353540517,0.0,0.014091782486161861,6.0
200,20,0,16713224375859191861,single-peaked,1.0,0.0,3.4436854217151693,40.4040404040404,0.2633103286301509,0.024809437783674924,0.0,0.26232372943532795,6.0
201,20,1,12228640381164683067,single-peaked,1.0,0.0,3.5226741799619457,45.45454545454545,0.29589008910112585,-5.358258959331419e-05,0.3225806451612903,0.2621623729680009,6.0
202,20,2,9479627760718150181,single-peaked,1.0,0.0,3.819976867198699,35.35353535353536,0.27399455665609607,0.008940788134569383,0.3184713375796178,0.2624559993782949,6.0
203,20,3,8990935295150696013,single-peaked,1.0,0.0,3.6827715325774717,40.4040404040404,0.3146678962674938,0.011982075978490691,0.2932551319648094,0.2643266672398594,6.0
204,20,4,14963154838447606838,single-peaked,1.0,0.0,3.966415286870589,43.43434343434343,0.3850218455032229,0.008952730807105,0.0,0.26251281823798833,6.0
205,20,5,7791465489057480478,single-peaked,1.0,0.0,3.37161167351212,43.43434343434343,0.3410599723222608,-0.004198204356027493,0.3184713375796178,0.2602885737026361,6.0
206,20,6,7013895560563831150,single-peaked,1.0,0.0,3.9799974000803138,32.323232323232325,0.30145901410054987,4.6804276164987615e-05,0.31446540880503143,0.26424794886092107,6.0
207,20,7,8656952584120802071,single-peaked,1.0,0.0,3.475523044958793,55.55555555555556,0.2653641130478531,-0.022137556629064855,0.31347962382445144,0.2633830981158836,6.0
208,20,8,5268189961154966023,single-peaked,1.0,0.0,4.467540566599578,31.31313131313131,0.3251752249466192,0.0032215165573272636,0.3125,0.26666260385810586,6.0
209,20,9,15447841340906690629,single-peaked,1.0,0.0,3.149648980116433,55.55555555555556,0.31467776512961276,0.0031212512213947886,0.0,0.2620888426714145,6.0
210,21,0,7704961217770815229,single-peaked,1.0,0.05,3.424792746429604,52.525252525252526,0.03109310664461229,0.0041953306077271635,0.0,0.04064474362019175,6.0
211,21,1,6027293135228426065,single-peaked,1.0,0.05,3.398560370884502,58.58585858585859,0.05316227650317552,0.004843095819893711,0.0,0.037261485347473394,6.0
212,21,2,586974674814894438,single-peaked,1.0,0.05,3.3655884394246147,49.494949494949495,0.0281822819394054,-0.01208075420500173,0.0,0.04547640318737011,6.0
213,21,3,6145598946560517768,single-peaked,1.0,0.05,3.368682132983451,36.36363636363637,0.02262188499621872,-0.010690143384311715,0.0,0.04668613054381462,6.0
214,21,4,4064808930522626602,single-peaked,1.0,0.05,3.224406734431527,57.57575757575758,0.024499967437765835,-0.00366311856512691,0.0,0.04146174127856658,6.0
215,21,5,18201750007790762835,single-peaked,1.0,0.05,3.129408417366737,48.484848484848484,0.027205071113395304,0.000739009897051592,0.0,0.0517930306528148,6.0
216,21,6,10549180334501406130,single-peaked,1.0,0.05,3.6029880673606396,47.474747474747474,0.039966675230508626,-0.01365761252321267,0.0,0.04270446695830078,6.0
217,21,7,8950476762345380029,single-peaked,1.0,0.05,3.5925175944919534,36.36363636363637,0.02,0.0019289509928325042,0.0,0.04860641508424842,6.0
218,21,8,12486071141289714265,single-peaked,1.0,0.05,2.8335198938677557,48.484848484848484,0.02,0.0023007020941030218,0.0,0.042252556956741766,6.0
219,21,9,1882341127464906389,single-peaked,1.0,0.05,3.102939703110587,56.56565656565657,0.021984969635431964,0.00704311883240409,0.0,0.04095674093628039,6.0
220,22,0,10151586995978219859,single-peaked,1.0,0.1,3.246878243380047,47.474747474747474,0.020000000000000004,0.013036795156275491,0.0,0.034160892115517684,6.0
221,22,1,5149192518231047940,single-peaked,1.0,0.1,3.4136048674446657,41.41414141414141,0.02009379237851859,0.014375763061206345,0.0,0.03126637475829188,6.0
222,22,2,1448937769696358821,single-peaked,1.0,0.1,3.7843871891492635,36.36363636363637,0.026397541267824086,-0.0024868378708948354,0.0,0.028353464434208674,6.0
223,22,3,18289067605533788461,single-peaked,1.0,0.1,2.990926959503583,49.494949494949495,0.02,0.011412290279024857,0.0,0.026645437118245848,6.0
224,22,4,17101494814415976269,single-peaked,1.0,0.1,3.2127156694593797,53.535353535353536,0.02,-0.0014345260001014182,0.0,0.029602854540448125,6.0
225,22,5,433456016980143711,single-peaked,1.0,0.1,3.129106962364818,45.45454545454545,0.02,-0.0033601873625416544,0.0,0.03347901239251489,6.0
226,22,6,1999451989774454777,single-peaked,1.0,0.1,3.6239072174068996,52.525252525252526,0.019999999999999997,-0.013125310461239555,0.0,0.04332555956354805,6.0
227,22,7,15296103595884838094,single-peaked,1.0,0.1,3.9646234737581185,46.464646464646464,0.02,-0.0014201314811603074,0.0,0.037328557598927156,6.0
228,22,8,6322796723872885263,single-peaked,1.0,0.1,3.921329147583281,42.42424242424242,0.019999999999999997,0.019678915426029335,0.0,0.025832850400107955,6.0
229,22,9,16421928608263193885,single-peaked,1.0,0.1,3.2743692195706866,50.505050505050505,0.02,-0.00690043603924139,0.0,0.025246190613280418,6.0
230,23,0,4099599621932241185,single-peaked,1.0,0.2,3.3335921055558493,47.474747474747474,0.020000000000000004,-0.026632652037728768,0.0,0.03449759708385964,6.0
231,23,1,6322384899572114064,single-peaked,1.0,0.2,3.12359338251104,43.43434343434343,0.019999999999999997,-0.012187126147983524,0.0,0.018544204929728123,6.0
232,23,2,5992191254852994886,single-peaked,1.0,0.2,3.1759833244813684,46.464646464646464,0.020000000000000004,-0.01176736269380989,0.0,0.020113537867802105,6.0
233,23,3,6250414911134730817,single-peaked,1.0,0.2,3.5695618446990403,42.42424242424242,0.02,0.004763216125498198,0.0,0.023453584314952005,6.0
234,23,4,6368264913238019383,single-peaked,1.0,0.2,3.5756346852653214,50.505050505050505,0.02,-0.006566997261131549,0.0,0.025807138441293603,6.0
235,23,5,16422213966819375567,single-peaked,1.0,0.2,3.3440010109089626,51.515151515151516,0.025479343358978297,0.0057639912447230756,0.0,0.018689956524072168,6.0
236,23,6,14708302362560143383,single-peaked,1.0,0.2,3.9453486374452877,48.484848484848484,0.02,0.007190752290979688,0.0,0.04545580823937209,6.0
237,23,7,62510125548412093,single-peaked,1.0,0.2,2.9403801747578795,50.505050505050505,0.020038641210047302,-0.00971507268514295,0.0,0.01890311943498504,6.0
238,23,8,3618175687022158880,single-peaked,1.0,0.2,3.449490827107025,47.474747474747474,0.020000000000000004,-0.017905941095139113,0.0,0.029413224361912224,6.0
239,23,9,2682795096383872191,single-peaked,1.0,0.2,3.5803835419466417,51.515151515151516,0.02088441777893165,0.015184575592181532,0.0,0.01811901061432288,6.0
240,24,0,17261889771903573220,single-peaked,1.0,0.4,3.6272094516817224,51.515151515151516,0.02,-0.0010799524707659621,0.0,0.018188521828824977,6.0
241,24,1,9391547915492046762,single-peaked,1.0,0.4,3.8206844772257704,40.4040404040404,0.02,-0.0002272881404488335,0.0,0.03131861454900713,6.0
242,24,2,13432357101070062651,single-peaked,1.0,0.4,4.015821517167851,41.41414141414141,0.02,-0.0019010334907582755,0.0,0.012730359681625527,6.0
243,24,3,18335042786980507513,single-peaked,1.0,0.4,3.9631833784491515,43.43434343434343,0.020321194777663032,0.003178362499654271,0.32362459546925565,0.014315310676354739,6.0
244,24,4,2842211223365001228,single-peaked,1.0,0.4,3.2559714456494286,42.42424242424242,0.02,-0.006313058841909406,0.3194888178913738,0.020553309628079823,6.0
245,24,5,1134948021802077351,single-peaked,1.0,0.4,3.466717828620885,46.464646464646464,0.02039147912318124,-0.012349201520402607,0.0,0.015087413641550737,6.0
246,24,6,7047328477587127546,single-peaked,1.0,0.4,4.383694660484714,44.44444444444444,0.02,-0.0046035230904876824,0.0,0.02551863656643711,6.0
247,24,7,14647965860904102601,single-peaked,1.0,0.4,3.4300261995532626,52.525252525252526,0.02,0.0012442959097606063,0.0,0.022181825013096016,6.0
248,24,8,4570599612927585836,single-peaked,1.0,0.4,3.6946465301918296,52.525252525252526,0.02,0.003945141873138561,0.0,0.019634631103801894,6.0
249,24,9,17067993564983332639,single-peaked,1.0,0.4,3.367675865924665,59.5959595959596,0.019999999999999997,-0.0028399900228685154,0.0,0.03541992924406283,6.0
