run_id,condition_index,repetition,seed,homophily,social_influence,mean_margin,control_change_rate,party_gap,mean_voter_ideology,switch_rate,ideology_sd,mean_degree
13,1,3,17862945032103662374,0.0,0.05,3.3158491460068933,41.41414141414141,0.020000000000000004,0.02972037761044319,0.0,0.046037663178386395,6.0
14,1,4,8942915744595678601,0.0,0.05,2.9734455996011127,60.60606060606061,0.02,-0.012901641803092322,0.0,0.05337555192690526,6.0
15,1,5,7347863971886010909,0.0,0.05,3.159567610851637,48.484848484848484,0.020000000000000004,-0.013819758221068063,0.0,0.05651844573020022,6.0
16,1,6,709215631201525422,0.0,0.05,2.982393915314193,39.39393939393939,0.019999999999999997,-0.031160030339120973,0.0,0.05356675662932596,6.0
17,1,7,8965320495098489664,0.0,0.05,3.952569042720605,37.37373737373738,0.02272322017852344,-0.03043810268561105,0.0,0.04426648621654835,6.0
18,1,8,10497397459611048065,0.0,0.05,3.6047798888264584,39.39393939393939,0.04982725247159896,-0.040704097142600267,0.0,0.059962638424399146,6.0
19,1,9,5741987633286171860,0.0,0.05,3.0801285134853953,54.54545454545455,0.019999999999999997,-0.013560561567471497,0.0,0.04632346360329725,6.0
20,2,0,4155790647435686321,0.0,0.1,3.074077531130273,56.56565656565657,0.02179685402991147,-0.015260165352476637,0.0,0.02557099634292026,6.0
21,2,1,1302171993514254698,0.0,0.1,3.6046294175407367,48.484848484848484,0.021160666695321947,-0.03229705147139704,0.0,0.03628778627769354,6.0
22,2,2,11857022734734587972,0.0,0.1,3.392223751581822,51.515151515151516,0.021270325212193696,-0.016805747140331326,0.0,0.03756411088010616,6.0
23,2,3,17512683940038534200,0.0,0.1,3.4710500670628246,42.42424242424242,0.028679457533429646,-0.019733809464706282,0.0,0.051752763510616855,6.0
24,2,4,792168699544626072,0.0,0.1,3.6312334836338027,47.474747474747474,0.02,0.01360289836112168,0.0,0.02607016296757776,6.0
